"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","neg_logPval","donorName","meta_p_value","max_log2FC","count","adjusted_meta_p_value"
"14489","RBM27",0.995482654208373,0.137710371807071,0.225,0.236,1,0.00196630293664025,"AIDA008",0.00123325260283648,1.60359319562034,91,0.00361495545529001
"14493","RBM34",0.194483147348576,0.718757484724911,0.067,0.041,1,0.711118025858164,"AIDA111",0.0105695268522014,-1.58406412703028,117,0.0195281631835864
"14494","RBM38",0.110285910649047,0.508836365224115,0.457,0.29,1,0.957479966419388,"AIDA146",8.5920936159887e-11,1.53373357577004,78,1.77312050564699e-09
"14497","RBM41",0.575991034346977,0.369168309749889,0.069,0.058,1,0.239584276583626,"AIDA040",0.000532623789553765,-1.94043296496646,116,0.00185850690386833
"14500","RBM44",0.313679751921224,1.33692788776343,0.012,0.005,1,0.503513514176626,"AIDA180",0.00012174261091989,-3.57867018419034,31,0.00056401136821174
"14501","RBM45",0.290750774435751,0.604389612530027,0.069,0.048,1,0.536479119823159,"AIDA073",0.0037380752247628,-5.03315857853485,112,0.00860265132352087
"14502","RBM47",0.841981304434303,-0.16830151084198,0.053,0.049,1,0.0746975515777376,"AIDA043",9.7834285668999e-09,-3.39229075711907,117,1.46046721771477e-07
"14511","RBMS2",0.0966479970992637,-2.00772164157464,0.005,0.018,1,1.01480714171562,"AIDA040",0.00480059028887014,-3.28009559686181,116,0.0104725979190906
"14512","RBMS3",0.00163586809493487,4.73215860915793,0.014,0,1,2.78625171774991,"AIDA002",0.0158809237895038,4.73215860915793,6,0.0272050893724343
"14514","RBMX2",0.507837026899532,0.283266559105068,0.166,0.145,1,0.29427563746799,"AIDA091",4.5584522482421e-07,6.86729920541737,106,4.76923782212698e-06
"14515","RBMXL1",0.478851730575466,-0.150603169889181,0.081,0.1,1,0.319798938696069,"AIDA064",0.00351516165541443,3.43341678692811,106,0.00819574170492418
"14517","RBP7",0.361242452390597,-0.86412833268602,0.143,0.219,1,0.442201218060609,"AIDA172",6.56718541998392e-23,-4.01514182786382,116,3.72989327016637e-21
"14520","RBPMS2",0.627870667094677,0.390267234729293,0.015,0.011,1,0.202129805867418,"AIDA033",0.00703933619659191,-3.47525523197748,34,0.0141290027014449
"14522","RBX1",0.0276288121832085,-0.278689613307892,0.293,0.365,1,1.55863778585319,"AIDA078",9.5186494990055e-06,2.01618422797336,73,6.79489962953925e-05
"14524","RC3H1-IT1",4.47233538903143e-05,5.51727289093315,0.021,0,1,4.34946563532201,"AIDA023",4.47233538903143e-05,5.51727289093315,1,0.000247375257563093
"14527","RCAN2",0.937258301866804,-0.159494778874545,0.009,0.01,1,0.028140704079018,"AIDA041",0.000256518873125742,-4.64767018362849,27,0.0010271827682143
"14529","RCAN3AS",0.208283043377694,1.9727964670456,0.02,0.005,1,0.681346085151893,"AIDA038",0.000164934050674249,-4.11018777126149,36,0.000721392061334764
"14530","RCBTB1",0.713871834128004,-0.161849779179123,0.048,0.055,1,0.146379752827924,"AIDA115",0.00755110558470188,-2.74408043059007,110,0.0149677541611292
"14531","RCBTB2",0.137771689663065,-4.67542168877347,0,0.014,1,0.860840015274988,"AIDA125",0.000809513069959341,-4.67542168877347,112,0.00259761556842002
"14532","RCC1",0.0219189425711292,0.70944547592292,0.077,0.039,1,1.65918040121873,"AIDA066",0.0247386854995145,2.26894656734001,107,0.0390831507757717
"14536","RCCD1",0.643733851786264,-0.421179441217268,0.016,0.02,1,0.19129365219243,"AIDA044",0.0144548621497659,-3.02968007704407,112,0.0252665024261633
"14538","RCHY1",0.286537324801471,-0.217811499935588,0.099,0.13,1,0.542818798131133,"AIDA040",0.00323218247751015,1.84589877795355,108,0.0076744057430368
"14539","RCL1",0.608291050658063,0.314122382288633,0.057,0.047,1,0.215888572947582,"AIDA094",0.0222506749996814,-1.66548645235484,108,0.0359931412163741
"14541","RCN2",0.270642937445148,-0.36732995379379,0.212,0.243,1,0.567603301543991,"AIDA131",0.000461632493474905,5.23783461172761,90,0.0016537445026452
"14546","RCVRN",0.408132984924263,-1.63154546186321,0.009,0.029,1,0.389198304536446,"AIDA188",0.0013379314630062,-3.10038038977151,7,0.00384712071303671
"14549","RDH13",0.562430984036315,-0.290661021730141,0.049,0.06,1,0.249930762267492,"AIDA054",0.0228953529204464,2.55379563978506,114,0.0368432488223374
"14551","RDH16",0.00655917841211284,4.22687610836081,0.021,0.001,1,2.18315055596451,"AIDA023",0.0098925090480354,4.22687610836081,2,0.0186379080043305
"14552","RDH5",0.582947549348693,-0.358136344589693,0.011,0,1,0.234370519088627,"AIDA048",0.00912217743921638,3.26838446492186,44,0.0174635552961256
"14553","RDM1",0.151573242111783,2.28668296925172,0.013,0,1,0.819377459844303,"AIDA124",0.00806331355850181,4.31433902465538,4,0.015793425641783
"14554","RDX",0.588024289639501,0.373036894382647,0.081,0.07,1,0.23060473406242,"AIDA091",0.00784490558672241,5.51080856446468,107,0.0154307962171788
"14555","REC8",0.762193385344742,0.115456314584466,0.041,0.049,1,0.117934824549346,"AIDA015",0.0140965172966509,2.39105657726042,123,0.0247735005373078
"14557","RECQL",0.94085807372302,-0.135064831856564,0.227,0.222,1,0.026475883956012,"AIDA062",9.58766587722513e-06,-1.52705194041158,104,6.8341499800301e-05
"14562","REEP3",0.988889115680891,-0.216323755147981,0.127,0.126,1,0.00485240319322856,"AIDA180",0.00631761356338168,-1.81046016113487,106,0.0129373940742393
"14564","REEP5",0.000148665272176062,0.576012708765293,0.345,0.24,1,3.82779046970089,"AIDA068",1.18169874763942e-12,1.50318068124824,88,3.02505562454185e-11
"14566","REG4",0.227682549213382,-1.66857815952684,0,0.013,1,0.642670254719791,"AIDA190",0.00108230836455912,-2.98963838607937,82,0.00325076306660134
"14569","RELA-DT",0.800115154911662,0.154225628083543,0.058,0.066,1,0.0968475035784925,"AIDA144",0.0128877851340201,-1.84527221446295,116,0.023035777795747
"14571","RELCH",0.258034975814936,-0.437706712834581,0.142,0.173,1,0.588321422820043,"AIDA054",2.89608356034487e-05,1.63615836602424,99,0.000174077765625049
"14573","RELL2",0.290865993040964,-0.44766267242884,0.087,0.117,1,0.536307051863948,"AIDA030",0.0276706188423741,1.55097202223546,115,0.0428294395096369
"14574","RELT",0.033664625931414,-1.01039580823655,0.116,0.217,1,1.47282620688519,"AIDA010",1.15133061928226e-12,-4.00060450729921,119,2.95119365713653e-11
"14575","REM2",0.952384706252947,-0.6533586603421,0.017,0.016,1,0.0211875872731238,"AIDA112",0.000529651164551437,3.80124562143165,94,0.00184979102485238
"14576","RENBP",0.0550679143415998,0.707942662042175,0.09,0.055,1,1.2591013718043,"AIDA066",0.000221102953424365,-3.02036590114166,113,0.000909251853997238
"14578","REPIN1",0.857812654824481,-0.154368596596917,0.154,0.161,1,0.0666075511490532,"AIDA094",0.00648025938825579,5.26801469775866,100,0.013205662103348
"14580","REPS2",0.107162375680715,-2.44186036032685,0,0.019,1,0.969957667090807,"AIDA010",0.000480931749137485,-3.58631838952281,72,0.00170998930552059
"14583","RERE-AS1",0.000656731056276841,4.97614431864847,0.02,0,1,3.18261244579441,"AIDA038",0.000761001148252156,4.97614431864847,5,0.00246919776300804
"14586","RETN",0.355761927649257,0.279977259201879,0.042,0.015,1,0.448840530385164,"AIDA174",1.80000480119851e-14,-3.41533510855175,120,5.48762027107169e-13
"14588","RETREG2",0.436197915669683,0.190318980891003,0.247,0.209,1,0.3603164139873,"AIDA015",0.00463971308920723,5.50121019427553,98,0.0101866618607963
"14589","RETREG3",0.448064664878557,-0.474040326155311,0.162,0.204,1,0.348659303918565,"AIDA096",0.0146114724777259,1.64304131281529,100,0.02547624589086
"14593","REX1BD",0.0601743401503019,0.307438869096542,0.593,0.55,1,1.22058866334049,"AIDA071",0.000483417310670084,-1.54238660615595,67,0.00171642044231099
"14596","REXO4",0.241520696704786,0.554314279114122,0.17,0.111,1,0.617045647191784,"AIDA023",0.000930389015483643,2.17230397264853,109,0.00290277200682845
"14597","REXO5",0.227682549213382,-1.84361997466424,0,0.013,1,0.642670254719791,"AIDA190",0.0166299122878985,3.03953945504804,6,0.0282456326982112
"14599","RFC2",0.699152724167756,0.122778403698065,0.086,0.078,1,0.155427945830199,"AIDA083",0.000977202205370899,-1.50702553167008,109,0.0030045574751942
"14606","RFLNB",0.0804301200712633,-1.96647632160194,0.014,0.075,1,1.0945812829542,"AIDA174",8.38915681250626e-07,-2.38789247098917,114,8.24566921616723e-06
"14608","RFPL1S",0.197129203398054,-2.12588285520795,0,0.01,1,0.705249033076523,"AIDA122",0.00672907673148051,-4.99424066405189,9,0.0136210664802548
"14609","RFPL2",0.0917608550758053,1.89186945332093,0.015,0.003,1,1.03734254810403,"AIDA006",0.000361616802536424,-3.68099362221525,26,0.00135970988809343
"14614","RFWD3",0.800250863206557,0.117627065490585,0.089,0.085,1,0.0967738487231714,"AIDA158",0.0146165670999402,1.88785564570862,116,0.0254828480109125
"14617","RFX3",0.0251357254494456,-1.21455457552321,0.027,0.068,1,1.59970857595631,"AIDA066",0.0055254533193769,1.73377566490717,118,0.0116356454561433
"14621","RFX8",0.243942940848318,1.10122341912898,0.01,0.004,1,0.612711744860507,"AIDA035",0.0262151012385894,3.20821065456976,6,0.0409671416034783
"14624","RGCC",0.0377746913264905,-0.213243514582633,0.345,0.438,1,1.42279907578443,"AIDA012",1.21379998095641e-13,-4.40289110880541,96,3.44192684556213e-12
"14626","RGL2",0.551498955643015,-0.134287659829708,0.117,0.139,1,0.25845530563341,"AIDA115",0.000146437064706013,5.30479263373906,104,0.000656536598057108
"14627","RGL4",0.120905959806941,-0.575972456836862,0.144,0.192,1,0.917552290971538,"AIDA157",1.10352841496826e-06,-4.99804407996131,94,1.04869304022539e-05
"14628","RGMA",0.197129203398054,-2.0925772083419,0,0.01,1,0.705249033076523,"AIDA122",0.00564869635339926,4.76496520223073,3,0.0118439622926026
"14629","RGMB",0.213435760777996,-1.100162894076,0.027,0.055,1,0.670732813555371,"AIDA084",0.0248852187271171,-3.0066262608664,117,0.0392700644814069
"14631","RGPD1",0.408132984924263,-1.84436435568434,0.009,0.029,1,0.389198304536446,"AIDA188",1.84476267304664e-06,-5.73204718158453,20,1.6342802016199e-05
"14632","RGPD2",0.234991694529698,0.321021450258797,0.14,0.117,1,0.62894748702045,"AIDA168",1.59321576661503e-24,-3.29993080444009,85,1.007708972384e-22
"14633","RGPD3",0.33860571341659,1.12687628549959,0.014,0,1,0.470305718157492,"AIDA174",0.00134758477344054,-4.29924214922577,3,0.00386802695909756
"14635","RGPD5",0.984823904498112,-0.216613731670063,0.012,0.012,1,0.00664141837728206,"AIDA177",0.00247079189914966,3.40498711918662,63,0.00620676943743835
"14636","RGPD6",0.97940577020255,-0.118798976580043,0.009,0.01,1,0.00903734164948874,"AIDA013",9.4570344294582e-06,-4.19083402040551,39,6.76579095557382e-05
"14638","RGS1",0.0242884457123415,1.53714504523022,0.128,0.05,1,1.61460027606153,"AIDA023",0.000489946719941755,3.26111665677632,98,0.00173602256296568
"14641","RGS13",0.504680083133626,0.7138421394128,0.01,0.005,1,0.296983834073209,"AIDA089",0.0166240950079716,-3.36264560589313,4,0.0282456326982112
"14642","RGS14",0.0255491315815541,0.294405794620437,0.297,0.235,1,1.59262385700671,"AIDA065",0.00022016478501689,5.30067682864981,91,0.000906388456659771
"14643","RGS16",0.0171272195458455,2.30838135531809,0.036,0.009,1,1.76631313521941,"AIDA181",0.0329843209729854,-4.62664161946676,97,0.0496114543603094
"14645","RGS18",0.0544364452263148,-1.1496881678538,0.043,0.081,1,1.26411024256131,"AIDA116",0.00830242017485208,-2.56555234469635,125,0.016159401281476
"14646","RGS19",0.145921551301292,-0.249821361334112,0.325,0.379,1,0.835880561978861,"AIDA116",1.04073861318692e-08,1.56065208504898,84,1.54062529813788e-07
"14647","RGS2",0.123548492824907,-0.196578637861975,0.398,0.459,1,0.908162548212681,"AIDA145",4.02073857420146e-24,1.67140703713352,108,2.48660343377837e-22
"14648","RGS3",0.375104781576515,-0.583790235283663,0.057,0.079,1,0.425847399728084,"AIDA094",7.26775829214e-08,1.79080116122677,122,9.15211372263603e-07
"14649","RGS5",0.330135356754838,-1.25472064092117,0.006,0.018,1,0.481307961215769,"AIDA124",0.000271039049248167,4.62496297003093,13,0.0010773539519289
"14650","RGS6",0.472647373458327,-0.717657074124085,0,0.01,1,0.325462751175005,"AIDA038",0.00554180693831599,-3.36439353183498,6,0.0116637792745607
"14652","RGS9",0.330284966156024,0.288545376099623,0.033,0.021,1,0.481111193986677,"AIDA043",1.08452749813494e-11,2.6812109903227,117,2.50922567591054e-10
"14654","RHBDD1",0.693702371134328,0.111309574915367,0.095,0.083,1,0.158826821042064,"AIDA003",0.0258962702478652,2.12279194717054,118,0.0405763082682105
"14655","RHBDD2",0.0478872071756847,0.650420967696145,0.196,0.132,1,1.31978049065748,"AIDA157",0.00491540026675633,-2.16167236442204,100,0.0106895414821032
"14657","RHBDF2",0.936350188852995,0.17431237605931,0.145,0.148,1,0.0285616975829209,"AIDA048",2.52020465232753e-06,-3.84843888276629,102,2.1609201950701e-05
"14660","RHD",0.15143397165319,-0.717306959006908,0.004,0.011,1,0.819776687276329,"AIDA093",0.00548102675248345,3.50938129733575,10,0.0115537151156738
"14662","RHEBL1",0.131609263119788,-1.37085466545127,0.011,0.028,1,0.880713542483215,"AIDA192",0.0212970607291789,-3.11082239867028,115,0.0346664471979557
"14663","RHNO1",0.29039245942094,0.492026724546446,0.091,0.071,1,0.537014665087627,"AIDA181",0.00556995432311633,-3.49920702302554,110,0.0117108876727007
"14665","RHOB",0.932552709410737,0.145116759578482,0.273,0.263,1,0.0303266117881376,"AIDA005",2.41516297867083e-14,-3.32664304895828,103,7.27199227009064e-13
"14666","RHOBTB1",0.321709246717899,1.49125583335112,0.013,0,1,0.492536456223157,"AIDA084",0.00223914385864603,-3.81814095539208,40,0.00574032918940432
"14667","RHOBTB2",0.31462784880749,1.4885224871993,0.011,0.004,1,0.502202839093095,"AIDA094",0.001272325481501,-3.50186572065056,124,0.00370717509798399
"14668","RHOBTB3",0.344236606786261,0.650454027861159,0.027,0.018,1,0.463142947837847,"AIDA169",0.0033491892530355,3.47083540969531,114,0.00789747763512524
"14669","RHOC",0.911102393516938,-0.242725481969553,0.252,0.239,1,0.0404328124446831,"AIDA047",3.13252958714016e-28,5.37590901739467,109,2.43126728633774e-26
"14674","RHOQ",0.187420762973302,0.306513459226097,0.151,0.117,1,0.727182298478992,"AIDA021",1.13389168585101e-05,-2.14261579495908,113,7.8553854665944e-05
"14677","RHOU",0.828006824785789,0.188009235758252,0.034,0.038,1,0.0819660835598143,"AIDA014",0.012666605302852,-2.656854536704,120,0.0227198603512001
"14678","RHOV",0.271613805726938,1.18468101360339,0.011,0.004,1,0.566048159286058,"AIDA011",0.0207785803201503,-3.81034403255569,6,0.0339700841907392
"14679","RHOXF1-AS1",0.00536355366170552,-4.32589484012517,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.32589484012517,1,0.0113622649938762
"14680","RHPN1",0.566278444563775,0.30173449504743,0.059,0.046,1,0.246969969514521,"AIDA064",0.00859615460457749,3.03924165209179,119,0.0166247853672689
"14684","RIBC2",0.396367800839721,0.690257179984211,0.02,0.012,1,0.401901632909293,"AIDA043",0.0111276523376981,3.81094231275665,43,0.020375767947241
"14687","RIC8A",0.506727561336779,-0.16321363025909,0.23,0.248,1,0.295225473426027,"AIDA003",0.00172571297004005,-1.91424945584482,103,0.00464730638227125
"14688","RIC8B",0.596438492723837,0.411277539040232,0.049,0.042,1,0.224434335980108,"AIDA021",0.0159615282839866,2.95059749028007,126,0.0273143475492219
"14692","RILP",0.0888342590589463,1.78838026039218,0.026,0.009,1,1.0514195156299,"AIDA181",3.5504627005995e-05,-3.21342908946112,121,0.00020615965386104
"14698","RIMS3",0.0224313252052106,-2.53082313447465,0.001,0.014,1,1.64914506826682,"AIDA192",0.000532483742509426,3.08567335004903,17,0.00185835109061736
"14699","RIN1",0.0090001532423613,-1.6001989734822,0.023,0.065,1,2.04575009592231,"AIDA138",0.00852377436532116,3.54872412205566,118,0.0165094102615651
"14700","RIN2",0.0319889201699699,-1.48124775589634,0.029,0.075,1,1.49500041987646,"AIDA094",9.23281699643334e-06,-4.16591702043187,115,6.62972753068625e-05
"14702","RING1",0.170977705026789,0.639530696794691,0.309,0.194,1,0.767060516596748,"AIDA146",0.00624465882398618,1.58918726625682,98,0.0128203391874881
"14703","RINL",0.0961303905309893,-0.446279465333055,0.09,0.134,1,1.01713929335724,"AIDA162",0.0114858675235286,3.45540116689684,106,0.0209162138701963
"14704","RINT1",0.136606934609917,0.669135725282981,0.081,0.051,1,0.864527253902078,"AIDA116",0.0149541500355824,2.52445265797087,118,0.0259436990687666
"14708","RIOX1",0.835036054548957,-0.139507398355446,0.075,0.082,1,0.0782947724761417,"AIDA084",0.000713804045408059,5.15412638504064,117,0.00234061885349174
"14709","RIOX2",0.71960228351724,-0.106659225030124,0.023,0.027,1,0.14290746717562,"AIDA029",0.0103254476447464,1.8600287805248,121,0.0192912674371636
"14710","RIPK1",0.39576868155268,-0.315294403872921,0.11,0.129,1,0.402558575887584,"AIDA051",5.85096161388059e-05,-2.51694241735161,102,0.00030923109929465
"14711","RIPK2",0.155795636160029,-0.496424608833104,0.132,0.171,1,0.807444711093243,"AIDA011",2.32986721321933e-08,-3.02128604124832,109,3.24432760405473e-07
"14713","RIPK4",0.368918464768592,-1.31971297936023,0.006,0.014,1,0.433069607320168,"AIDA003",0.000167384215656877,5.49605582719588,3,0.000730220478434397
"14718","RITA1",0.323240811714729,0.572830066791964,0.061,0.041,1,0.490473811314717,"AIDA102",0.0294627617593705,-4.46578839863123,111,0.0451549100648491
"14722","RLN2",0.638478593848639,-0.3855136839353,0.015,0.021,1,0.194853658665649,"AIDA008",0.00349444565497892,3.11892556446746,80,0.00816250549216359
"14724","RMDN1",0.26835955074995,-0.308556105445649,0.077,0.101,1,0.571282943830677,"AIDA039",0.0103389343527214,-1.56717193274153,97,0.0193072066837965
"14725","RMDN2",0.108589754427113,-0.98903656657587,0.009,0.021,1,0.964211149016733,"AIDA065",0.0293207038559611,-3.48706171219012,115,0.0449867395304385
"14726","RMDN3",0.221166029303682,2.01493788938734,0.048,0,1,0.655281579080442,"AIDA172",0.00296810964938384,2.01493788938734,106,0.0071936341983133
"14727","RMI1",0.35381635748972,-0.639128065250786,0.028,0.045,1,0.451222092841483,"AIDA045",0.00379138564163239,4.33481358227452,116,0.00870066953523861
"14730","RMND5A",0.809486317005517,-0.125386169507406,0.111,0.102,1,0.0917904878608521,"AIDA004",0.00089895576350742,-1.7053107984398,105,0.00282415049651476
"14734","RNASE1",0.0150767192387938,-3.73068449630668,0.001,0.019,1,1.82169315259756,"AIDA096",3.21924528734056e-06,4.33797999231686,13,2.66641655793714e-05
"14735","RNASE10",0.0150767192387938,-3.61600169934412,0.001,0.019,1,1.82169315259756,"AIDA096",0.0150767192387938,-3.61600169934412,1,0.0260982377368884
"14736","RNASE2",0.215195058353808,0.843330653444175,0.036,0.017,1,0.66716770584168,"AIDA163",3.20401207696281e-06,-3.48273496648842,118,2.65718855986856e-05
"14737","RNASE3",0.0241722818441765,-3.88570571358764,0,0.014,1,1.61668235060358,"AIDA084",0.00021526178598927,-4.21531379481336,5,0.000891857688825385
